student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
100401,18,Male,Psychology,7.8,2.1,3.1,Yes,84.9,8.0,Good,2,Bachelor,Low,6.1,Yes,3.58,6,6.5,No,0,13.9,Quiet Room,Yes,Medium,7,6,9,Reading,5.0,90
100402,26,Male,Biology,2.3,2.8,3.3,Yes,82.6,5.5,Fair,4,Some College,Medium,4.7,Yes,3.68,3,3.1,No,0,10.2,Library,No,Medium,2,9,6,Auditory,4.4,83
100403,19,Female,Psychology,1.6,0.8,3.2,No,56.2,8.7,Poor,3,Bachelor,High,3.0,No,2.55,2,2.4,No,4,6.9,Library,No,High,6,1,10,Visual,3.2,56
100404,16,Female,Psychology,6.6,2.8,3.2,Yes,45.6,5.6,Fair,5,Bachelor,Low,4.6,Yes,4.0,4,1,No,5,12.7,Cafe,No,Medium,7,9,6,Reading,2.8,99
100405,26,Male,Business,4.6,4.3,0.1,Yes,44.7,11.4,Good,7,Some College,High,7.3,Yes,3.95,7,6.6,No,1,9.3,Co-Learning Group,Yes,Low,3,3,10,Reading,9.9,93
100406,21,Female,Business,6.7,4.8,2.3,Yes,88.3,6.9,Poor,1,Bachelor,Low,6.5,No,4.0,7,3.1,No,1,15.8,Dorm,Yes,High,2,8,7,Auditory,1.8,100
100407,17,Female,Biology,3.5,4.9,3.9,No,79.0,7.7,Poor,7,High School,Low,2.8,Yes,3.37,6,2.9,No,4,13.8,Dorm,Yes,High,8,1,10,Kinesthetic,4.3,79
100408,26,Male,Engineering,2.1,4.4,4.0,No,84.5,7.3,Fair,0,PhD,High,8.1,No,4.0,6,3.7,No,1,10.6,Library,Yes,Low,3,2,10,Kinesthetic,3.6,100
100409,22,Female,Arts,0.4,0.5,0.7,No,86.1,6.3,Fair,6,Bachelor,High,9.8,No,3.76,2,4.4,No,3,1.8,Cafe,No,Low,6,6,9,Auditory,10.0,92
100410,17,Female,Engineering,4.6,4.9,3.1,Yes,87.4,6.6,Good,5,Some College,High,4.9,No,3.26,1,2.7,No,1,12.7,Cafe,Yes,Low,4,1,10,Reading,9.6,88
100411,17,Male,Computer Science,2.714104903263180,4.5,0.7,No,60.5,8.7,Good,6,Some College,High,3.4,Yes,4.0,5,5.2,No,3,8.0,Co-Learning Group,No,Low,6,7,8,Auditory,5.3,100
100412,21,Other,Biology,2.6,1.6,3.9,Yes,40.9,5.1,Good,5,Some College,High,8.0,Yes,3.66,7,1,No,0,10.0,Cafe,Yes,Medium,6,2,10,Reading,8.1,85
100413,23,Male,Arts,6.1,2.7,0.7,Yes,52.6,9.4,Fair,5,PhD,High,5.5,Yes,4.0,8,3.8,No,5,10.3,Dorm,Yes,Low,6,6,9,Visual,1.1,99
100414,23,Female,Engineering,6.0,1.9,2.2,No,62.9,5.9,Good,6,Master,Low,3.4000000000000000,No,4.0,6,7.4,No,0,10.4,Quiet Room,No,High,5,10,5,Visual,9.4,98
100415,17,Other,Computer Science,2.032635537294370,1.4,1.7,Yes,73.1,6.6,Poor,7,Master,High,6.2,No,4.0,7,8.3,No,1,5.6,Cafe,Yes,Low,6,8,7,Visual,4.7,100
100416,24,Female,Business,5.7,0.1,0.6,No,60.1,4.3,Good,5,Master,Low,8.7,No,4.0,5,4.4,No,4,7.1,Cafe,Yes,Low,9,7,8,Visual,2.7,97
100417,22,Male,Arts,4.8,3.6,0.5,Yes,90.6,9.1,Good,6,Bachelor,High,8.7,No,3.95,7,5.6,No,5,9.1,Quiet Room,No,High,3,6,9,Visual,2.8,100
100418,28,Other,Psychology,3.4,3.2,3.1,Yes,57.8,4.2,Good,3,Some College,High,6.2,No,4.0,1,5.5,No,5,10.1,Dorm,Yes,High,7,5,10,Visual,6.9,86
100419,16,Other,Biology,5.0,0.9,0.3,Yes,63.4,8.7,Fair,3,High School,Low,4.5,No,4.0,2,9.0,No,3,7.9,Quiet Room,Yes,Medium,2,8,7,Auditory,9.6,100
100420,21,Other,Engineering,2.5,4.3,0.5,Yes,69.0,10.8,Good,5,PhD,Low,6.0,No,4.0,3,4.4,No,4,8.0,Quiet Room,Yes,Low,3,9,6,Auditory,7.7,94
100421,16,Other,Biology,5.1,0.4,2.8,Yes,68.9,6.1,Good,4,Bachelor,Low,9.9,No,3.82,3,5.9,No,3,8.6,Cafe,Yes,High,9,5,10,Kinesthetic,5.2,96
100422,19,Female,Psychology,4.7,0.8,0.8,No,93.0,6.0,Fair,6,Bachelor,High,3.1,No,3.74,4,6.9,No,2,7.7,Cafe,Yes,Medium,10,2,10,Auditory,6.5,87
100423,26,Male,Engineering,0.7,4.8,2.1,Yes,50.8,7.4,Fair,1,Some College,Medium,6.4,No,2.09,3,5.4,No,2,8.4,Dorm,No,Medium,4,2,10,Reading,2.9,46
100424,17,Male,Business,5.2,2.8,1.5,No,46.2,6.0,Fair,3,PhD,High,7.0,Yes,3.69,1,5.1,No,2,10.7,Cafe,No,High,2,10,5,Kinesthetic,9.0,82
100425,19,Male,Computer Science,6.701430679312910,3.0,0.9,No,78.6,5.3,Good,0,High School,Medium,9.6,Yes,4.0,8,1.6,No,4,10.6,Cafe,No,Medium,5,3,10,Visual,8.6,100
100426,16,Female,Arts,3.7,3.8,1.6,Yes,69.6,7.9,Poor,5,Bachelor,Medium,5.8,No,4.0,1,5.8,No,0,10.2,Quiet Room,Yes,High,8,8,7,Reading,8.6,96
100427,16,Male,Computer Science,4.388016720050270,3.6,3.2,Yes,96.0,4,Good,0,Bachelor,High,9.6,Yes,3.09,1,3.2,No,4,12.8,Quiet Room,No,Low,2,1,10,Reading,9.5,74
100428,28,Female,Business,3.5,2.9,3.4,Yes,80.1,6.7,Good,7,Some College,Low,3.8,No,3.25,3,6.4,No,2,11.6,Dorm,Yes,High,8,8,7,Kinesthetic,9.8,84
100429,28,Female,Arts,8.7,0.3,0.1,No,51.3,8.0,Poor,6,Some College,High,5.3,Yes,4.0,2,1.7,No,4,9.5,Dorm,Yes,High,9,9,6,Kinesthetic,8.7,100
100430,17,Male,Psychology,4.6,0.8,1.2,No,48.8,5.4,Good,1,High School,Medium,7.0,No,4.0,6,6.0,No,3,8.3,Quiet Room,Yes,Low,1,8,7,Kinesthetic,2.7,100
100431,21,Female,Computer Science,3.1337395046141500,2.2,1.5,No,83.9,8.5,Fair,6,Bachelor,Low,6.2,No,3.89,2,4.3,No,0,6.9,Co-Learning Group,Yes,Low,7,3,10,Kinesthetic,6.3,100
100432,26,Male,Arts,6.1,1.2,2.1,Yes,63.5,6.2,Poor,6,Bachelor,Low,10,Yes,4.0,4,4.7,No,2,10.0,Dorm,Yes,Medium,4,3,10,Reading,8.1,96
100433,27,Male,Computer Science,4.387344412000150,4.5,0.6,No,65.7,4.2,Poor,7,Bachelor,Low,5.0,No,3.64,3,3.0,No,1,9.5,Cafe,Yes,Low,3,1,10,Visual,6.3,93
100434,23,Male,Computer Science,5.403892617942290,1.7,2.0,No,79.8,6.6,Fair,4,Master,Low,5.9,Yes,3.24,1,4.5,No,5,9.8,Co-Learning Group,Yes,Low,6,5,10,Kinesthetic,7.4,79
100435,24,Other,Arts,5.9,0.2,2.3,Yes,61.6,6.1,Good,6,Some College,High,10,No,4.0,1,4.7,No,4,9.8,Co-Learning Group,Yes,Medium,2,5,10,Kinesthetic,8.9,100
100436,18,Female,Arts,3.8,2.6,1.4,No,87.7,6.0,Good,6,Bachelor,Medium,10,No,3.82,6,5.0,No,4,9.0,Library,No,Medium,2,1,10,Kinesthetic,5.5,97
100437,20,Other,Biology,4.1,0.2,1.1,No,69.3,9.2,Poor,0,Bachelor,Low,7.3,No,3.92,3,1.5,No,4,6.6,Dorm,No,High,1,1,10,Reading,3.3,97
100438,26,Other,Psychology,3.3,1.1,1.9,No,65.4,6.5,Good,6,High School,Medium,2.4,Yes,4.0,2,7.2,No,2,7.0,Co-Learning Group,Yes,Medium,5,10,5,Kinesthetic,3.8,99
100439,28,Other,Psychology,4.5,1.5,3.7,No,62.6,9.1,Good,2,Master,High,7.7,Yes,3.74,4,5.4,No,3,10.6,Dorm,No,Low,3,9,6,Reading,5.0,98
100440,23,Female,Engineering,4.1,1.5,1.0,Yes,77.3,6.0,Good,2,Bachelor,Low,5.8,Yes,4.0,8,3.2,No,4,7.6,Quiet Room,No,Low,7,3,10,Kinesthetic,4.6,93
100441,23,Male,Computer Science,6.381467900355110,1.7,0.2,No,82.1,5.7,Good,0,PhD,High,8.3,Yes,3.93,1,3.9,No,5,9.8,Library,No,High,8,3,10,Reading,3.0,100
100442,16,Female,Biology,3.2,0.5,0.8,Yes,63.4,6.8,Good,7,Bachelor,Low,6.6,Yes,4.0,4,3.5,No,5,5.4,Co-Learning Group,Yes,Medium,8,3,10,Reading,8.4,98
100443,23,Other,Biology,6.1,1.2,2.0,No,68.6,8.3,Fair,3,High School,Low,6.6,Yes,4.0,2,6.4,No,0,10.7,Cafe,Yes,High,8,6,9,Kinesthetic,7.0,100
100444,23,Female,Engineering,3.7,1.5,2.6,Yes,42.6,9.3,Good,7,Some College,Low,9.4,No,3.8,3,5.9,No,4,9.6,Library,No,Medium,8,5,10,Reading,1.1,95
100445,19,Female,Arts,2.6,2.3,3.4,Yes,95.4,5.1,Poor,4,Master,Medium,3.4,Yes,3.24,7,7.0,No,2,8.6,Co-Learning Group,Yes,Medium,8,10,5,Reading,6.9,76
100446,25,Other,Business,4.5,0.5,3.7,Yes,98.9,8.9,Good,3,Some College,High,8.4,Yes,3.27,7,3.4,No,2,9.7,Cafe,Yes,Low,3,7,8,Visual,7.8,84
100447,17,Male,Arts,2.7,1.9,4.0,No,51.7,5.6,Fair,3,Bachelor,Low,5.1,No,2.71,2,5.1,No,0,9.7,Co-Learning Group,Yes,Low,4,3,10,Auditory,4.9,75
100448,26,Other,Computer Science,5.764491157769900,1.7,2.7,Yes,51.4,6.3,Fair,7,Master,Medium,6.5,Yes,4.0,4,4.7,No,3,12.1,Co-Learning Group,Yes,High,6,6,9,Auditory,6.6,94
100449,22,Other,Engineering,5.1,3.0,1.3,Yes,95.3,8.5,Fair,4,Bachelor,Low,7.9,Yes,4.0,2,5.0,No,4,9.8,Co-Learning Group,No,Low,3,5,10,Auditory,1.7,100
100450,24,Female,Engineering,5.8,1.3,1.3,Yes,52.3,9.3,Good,2,Bachelor,High,4.5,No,3.61,1,3.8,No,0,9.9,Co-Learning Group,No,High,1,4,10,Visual,5.4,91
100451,22,Other,Arts,4.5,2.5,2.6,No,86.9,8.3,Good,4,Some College,High,9.1,Yes,3.96,2,4.8,No,5,10.5,Library,No,Low,1,1,10,Kinesthetic,8.0,99
100452,16,Other,Engineering,3.2,0.6,0.5,No,61.1,6.8,Fair,5,High School,Medium,4.8,No,4.0,1,6.2,No,4,5.5,Library,Yes,Low,4,2,10,Kinesthetic,6.3,94
100453,25,Male,Computer Science,3.3141258832042500,3.0,3.6,Yes,76.4,8.4,Fair,2,High School,Low,10,Yes,3.79,4,2.2,No,5,11.9,Co-Learning Group,Yes,High,2,2,10,Auditory,3.3,96
100454,21,Male,Engineering,5.4,2.7,0.4,No,82.3,6.3,Good,6,Bachelor,High,5.2,No,3.63,5,3.3,No,4,9.2,Co-Learning Group,Yes,Low,4,3,10,Auditory,8.6,88
100455,19,Male,Business,4.4,0.1,3.3,Yes,58.0,6.7,Good,6,High School,High,10,Yes,3.61,3,7.2,No,1,8.3,Cafe,No,Medium,10,7,8,Kinesthetic,5.5,78
100456,19,Female,Psychology,4.4,4.6,3.0,Yes,88.6,9.0,Good,4,High School,High,8.6,No,4.0,7,4.8,No,5,12.7,Quiet Room,Yes,Medium,10,7,8,Visual,8.8,88
100457,26,Female,Biology,0,1.2,3.6,No,45.1,7.3,Fair,4,PhD,Medium,6.4,No,3.61,8,6.0,No,5,5.4,Co-Learning Group,Yes,Medium,6,10,5,Reading,4.6,93
100458,20,Other,Biology,5.2,0.1,0.0,Yes,68.8,8.1,Good,5,Some College,Medium,8.4,No,4.0,1,5.7,No,3,5.4,Dorm,No,Medium,1,10,5,Reading,9.4,96
100459,18,Female,Business,5.8,3.3,0.9,No,81.1,8.4,Good,2,PhD,High,10,Yes,4.0,5,4.3,No,0,11.3,Quiet Room,Yes,Medium,1,9,6,Reading,7.5,100
100460,26,Female,Biology,3.0,0.4,0.8,Yes,44.3,6.4,Fair,6,Bachelor,Low,10,No,4.0,1,5.8,No,5,5.3,Dorm,Yes,Low,1,6,9,Reading,6.5,100
100461,21,Female,Business,8.0,0.1,2.4,Yes,96.4,8.2,Fair,5,PhD,Medium,5.6,No,4.0,1,6.5,No,1,12.1,Quiet Room,Yes,Low,3,7,8,Visual,7.9,95
100462,25,Other,Biology,1.9,1.3,3.3,Yes,59.7,7.3,Good,3,Bachelor,High,7.3,Yes,3.54,7,4.8,No,3,7.1,Quiet Room,No,Low,8,6,9,Auditory,7.7,88
100463,21,Male,Business,4.3,4.1,3.9,No,86.6,4,Fair,3,PhD,Medium,8.3,No,3.46,2,5.7,No,0,14.2,Dorm,Yes,High,3,10,5,Reading,3.3,83
100464,22,Female,Biology,5.0,1.3,2.2,No,47.6,7.5,Poor,1,Master,Medium,10,Yes,4.0,3,2.4,No,2,10.4,Co-Learning Group,Yes,Low,3,2,10,Kinesthetic,2.2,100
100465,18,Female,Arts,1.7,5.0,0.2,No,97.0,6.6,Good,5,Master,Medium,7.6,Yes,3.73,4,8.4,No,4,8.4,Library,No,High,7,5,10,Auditory,7.8,89
100466,24,Male,Psychology,1.8,2.9,3.8,No,69.6,7.4,Poor,4,PhD,Medium,5.8,No,3.49,1,2.7,No,2,8.7,Cafe,No,High,10,9,6,Reading,8.6,90
100467,28,Male,Psychology,5.3,1.7,0.7,Yes,66.3,7.5,Good,7,Bachelor,High,6.4,No,2.55,1,7.2,No,4,8.3,Dorm,No,Medium,10,2,10,Auditory,9.3,61
100468,24,Male,Computer Science,4.347879773163540,2.1,1.8,Yes,57.7,5.8,Poor,7,High School,Low,4.8,Yes,4.0,1,7.5,No,0,8.5,Library,No,Medium,7,8,7,Reading,3.4,100
100469,21,Male,Arts,2.9,3.7,2.7,Yes,93.5,7.3,Poor,5,High School,High,4.5,No,4.0,4,6.0,No,5,9.4,Co-Learning Group,Yes,High,9,6,9,Visual,2.7,100
100470,16,Male,Psychology,6.1,3.7,1.1,Yes,97.0,5.4,Good,1,Some College,Medium,8.6,Yes,4.0,7,3.6,No,0,11.3,Co-Learning Group,No,Low,7,2,10,Auditory,5.4,100
100471,22,Other,Business,3.3,1.5,0.9,Yes,69.4,9.2,Good,7,PhD,High,7.9,No,4.0,7,4.9,No,2,6.3,Library,No,Medium,9,8,7,Visual,3.7,97
100472,22,Female,Business,6.8,1.7,1.6,No,90.4,4.8,Good,7,PhD,Medium,8.3,Yes,4.0,4,5.3,No,3,10.4,Co-Learning Group,Yes,Medium,4,1,10,Auditory,3.6,98
100473,16,Other,Business,2.6,0.3,1.9,No,58.5,5.9,Fair,0,PhD,Medium,9.1,No,2.61,5,6.0,No,4,5.2,Quiet Room,No,Low,9,4,10,Reading,8.0,67
100474,16,Other,Computer Science,5.310463392452130,2.7,3.9,Yes,91.6,5.0,Fair,6,Some College,High,5.2,No,2.96,7,6.1,No,0,13.6,Library,No,Medium,6,7,8,Visual,2.9,75
100475,28,Other,Computer Science,4.772411634684130,1.2,1.1,No,79.3,6.1,Poor,6,Bachelor,Medium,6.5,Yes,2.73,7,5.2,No,4,7.3,Cafe,Yes,Low,2,2,10,Visual,5.5,72
100476,25,Male,Computer Science,4.3740497399785000,1.0,1.1,Yes,62.6,7.4,Fair,7,Some College,Medium,5.3,No,3.44,7,7.9,No,3,7.8,Co-Learning Group,No,Medium,9,5,10,Auditory,5.4,86
100477,27,Female,Business,4.3,2.4,0.4,No,88.6,4.9,Good,2,High School,Medium,2.3,Yes,2.54,2,9.3,No,3,7.7,Cafe,Yes,High,3,4,10,Auditory,8.8,58
100478,25,Female,Biology,3.3,0.8,1.3,Yes,92.3,6.4,Fair,6,Some College,Medium,7.1,No,3.89,4,5.4,No,3,6.5,Library,No,High,8,9,6,Reading,5.5,100
100479,24,Other,Arts,4.2,2.6,0.5,Yes,42.3,5.8,Fair,1,Some College,Medium,5.3,No,3.77,2,5.7,No,2,7.7,Co-Learning Group,Yes,High,9,8,7,Kinesthetic,2.3,95
100480,17,Female,Business,3.2,4.0,3.8,No,68.3,8.1,Fair,4,Bachelor,Low,10,No,3.35,5,3.7,No,1,11.7,Cafe,Yes,High,3,3,10,Visual,5.7,91
100481,18,Female,Computer Science,6.394714567520530,3.1,2.4,No,60.7,8.2,Poor,3,Some College,High,7.5,Yes,4.0,1,1,No,3,12.0,Dorm,Yes,Medium,5,7,8,Reading,6.3,100
100482,20,Other,Biology,4.3,2.8,0.5,Yes,59.8,8.1,Good,6,PhD,High,5.8,Yes,3.71,4,4.9,No,1,8.6,Cafe,Yes,High,5,10,5,Auditory,7.0,96
100483,19,Male,Biology,2.1,0.3,2.0,Yes,59.6,6.5,Good,7,High School,Low,10,Yes,3.37,3,4.2,No,4,5.3,Cafe,No,Low,9,7,8,Kinesthetic,4.4,94
100484,21,Other,Computer Science,3.088965055723030,3.4,2.2,Yes,50.7,7.2,Good,5,Master,Medium,7.7,No,3.81,4,4.0,No,1,9.6,Co-Learning Group,Yes,High,6,7,8,Auditory,2.9,93
100485,27,Male,Psychology,3.7,1.8,1.0,No,42.0,4.5,Fair,4,Master,High,8.4,Yes,4.0,8,5.8,No,3,8.3,Quiet Room,Yes,Medium,1,5,10,Visual,3.5,100
100486,25,Other,Engineering,2.1,3.6,2.8,Yes,45.0,6.7,Good,2,High School,Low,9.9,No,4.0,8,5.3,No,1,8.9,Co-Learning Group,Yes,Low,8,1,10,Reading,3.8,100
100487,26,Other,Arts,3.7,0.1,2.7,No,43.9,8.5,Good,0,PhD,High,3.2,No,4.0,1,3.8,No,5,7.3,Quiet Room,Yes,Low,5,2,10,Reading,2.6,95
100488,24,Female,Psychology,2.6,3.5,2.3,No,95.1,5.2,Fair,1,High School,Low,3.9,No,4.0,1,2.6,No,1,9.3,Quiet Room,No,Low,6,10,5,Auditory,6.6,100
100489,26,Female,Engineering,4.0,0.3,2.8,Yes,73.9,8.7,Fair,2,Some College,High,6.0,No,3.1,2,3.4,No,3,7.5,Dorm,Yes,Medium,4,3,10,Kinesthetic,9.8,75
100490,21,Other,Business,2.1,1.1,2.8,No,52.4,5.6,Good,4,PhD,High,5.2,Yes,2.84,6,6.1,No,2,6.7,Library,Yes,High,5,2,10,Reading,5.6,75
100491,16,Male,Biology,2.9,3.3,3.6,No,77.8,7.8,Good,1,High School,High,5.5,Yes,4.0,3,8.0,No,2,10.4,Quiet Room,No,Low,7,8,7,Auditory,4.0,100
100492,18,Female,Biology,2.1,2.0,3.3,Yes,76.1,5.9,Fair,5,Master,High,6.9,No,3.23,3,5.3,No,2,7.9,Co-Learning Group,No,Medium,1,4,10,Visual,7.9,78
100493,25,Female,Biology,8.7,1.0,3.9,Yes,79.8,5.5,Good,2,High School,High,5.8,Yes,3.3,1,1.7,No,0,15.1,Cafe,No,Low,5,3,10,Kinesthetic,8.2,80
100494,26,Male,Psychology,4.1,0.5,1.0,No,40.3,6.0,Poor,5,High School,Low,8.0,No,4.0,3,1.5,No,5,7.0,Cafe,Yes,Medium,9,7,8,Kinesthetic,7.3,100
100495,19,Male,Engineering,7.0,3.7,1.7,No,60.8,8.5,Good,1,PhD,Medium,4.4,Yes,4.0,3,7.4,No,4,13.2,Library,No,Low,4,10,5,Reading,2.6,94
100496,16,Other,Biology,4.5,2.2,1.4,Yes,49.0,9.7,Fair,6,Master,Medium,5.9,Yes,4.0,7,6.2,No,0,9.4,Cafe,Yes,Low,5,7,8,Visual,2.6,100
100497,21,Other,Arts,5.6,3.4,0.0,No,65.3,4.5,Poor,6,Master,Medium,4.7,Yes,4.0,2,6.0,No,5,10.3,Cafe,Yes,Medium,2,10,5,Reading,8.3,100
100498,21,Other,Business,4.2,4.7,2.8,Yes,66.1,4.9,Fair,7,High School,High,4.0,No,3.44,2,5.1,No,2,12.2,Co-Learning Group,No,Low,8,8,7,Reading,4.3,86
100499,26,Female,Computer Science,6.935982699957600,3.0,1.4,Yes,54.9,7.6,Poor,6,High School,Medium,2.0,No,4.0,5,10,No,5,11.4,Dorm,No,Low,3,8,7,Reading,4.9,100
100500,25,Male,Arts,6.7,3.6,3.2,Yes,60.3,7.9,Good,1,Bachelor,Medium,6.2,Yes,4.0,8,5.8,No,3,13.7,Dorm,No,Medium,7,1,10,Visual,2.7,100
100501,17,Male,Biology,2.8,4.7,1.1,No,56.6,5.4,Good,2,PhD,Medium,5.6,Yes,2.45,5,7.0,No,3,10.0,Cafe,Yes,Medium,3,5,10,Auditory,3.5,60
100502,26,Male,Business,4.5,1.1,2.4,No,75.3,6.5,Good,7,Bachelor,Low,6.6,No,4.0,5,2.3,No,2,9.5,Quiet Room,Yes,High,7,8,7,Reading,9.4,100
100503,23,Male,Engineering,1.6,2.9,0.3,Yes,45.0,5.6,Good,5,PhD,Medium,8.1,Yes,2.43,8,3.3,No,4,5.8,Cafe,No,Medium,5,5,10,Kinesthetic,7.8,65
100504,25,Male,Biology,1.8,1.2,3.7,No,45.8,6.6,Fair,1,High School,Medium,10,No,3.14,6,3.0,No,1,7.0,Cafe,Yes,High,5,3,10,Kinesthetic,8.8,77
100505,22,Other,Business,2.1,4.3,2.0,No,49.4,8.7,Good,7,Master,High,3.2,Yes,4.0,6,6.6,No,0,9.3,Cafe,No,Medium,1,9,6,Auditory,8.5,99
100506,22,Other,Arts,5.4,3.0,2.0,No,96.7,8.2,Fair,6,Some College,High,3.7,No,4.0,7,1.3,No,5,10.6,Dorm,Yes,Low,10,8,7,Visual,7.2,100
100507,22,Other,Biology,4.9,4.7,3.7,Yes,43.9,7.8,Poor,4,PhD,High,5.6,No,4.0,4,7.3,No,3,13.9,Cafe,No,Medium,8,4,10,Auditory,7.2,98
100508,24,Other,Computer Science,4.732322568312460,3.4,3.5,Yes,44.2,8.1,Fair,6,Bachelor,High,6.1,Yes,3.62,6,4.4,No,5,13.6,Co-Learning Group,No,High,9,2,10,Visual,7.4,90
100509,16,Female,Engineering,4.2,4.2,3.0,No,83.3,7.5,Fair,1,Bachelor,Medium,8.4,No,4.0,1,2.0,No,0,12.6,Quiet Room,No,Low,4,8,7,Reading,2.9,98
100510,23,Other,Engineering,0.7,3.5,2.3,No,48.9,4,Fair,2,Some College,High,9.5,No,3.05,4,5.2,No,2,7.7,Dorm,No,Medium,10,6,9,Auditory,7.4,79
100511,23,Other,Engineering,3.5,3.2,0.1,Yes,48.9,8.1,Poor,4,Bachelor,High,5.3,Yes,4.0,5,6.3,No,5,7.2,Co-Learning Group,Yes,High,9,9,6,Auditory,4.7,100
100512,18,Other,Biology,5.2,0.9,3.6,No,60.5,6.0,Fair,1,Some College,High,9.0,No,3.96,6,4.1,No,3,9.7,Quiet Room,No,Low,5,10,5,Auditory,8.0,100
100513,25,Other,Computer Science,1.5074165021419400,1.4,3.8,Yes,98.2,7.1,Poor,1,PhD,Medium,7.0,No,2.95,4,4.8,No,5,8.4,Library,Yes,High,4,4,10,Auditory,3.3,65
100514,23,Male,Computer Science,5.803133587036650,2.6,0.2,No,67.9,5.5,Good,7,High School,High,3.4,Yes,3.84,5,5.6,No,0,9.1,Cafe,Yes,Medium,2,4,10,Visual,5.3,94
100515,24,Other,Psychology,3.6,3.2,2.4,No,99.5,6.5,Fair,7,Master,Low,9.9,Yes,3.7,8,4.8,No,5,10.5,Dorm,No,High,5,8,7,Kinesthetic,6.7,87
100516,20,Female,Biology,0,4.7,2.0,No,69.7,4,Fair,7,Master,High,5.8,No,3.3,4,3.7,No,4,7.3,Cafe,No,High,5,2,10,Reading,9.3,88
100517,18,Male,Computer Science,5.3847463198010700,4.6,0.8,Yes,49.4,7.5,Good,5,Some College,Medium,4.0,No,3.94,4,7.6,No,3,12.1,Co-Learning Group,No,Low,10,3,10,Kinesthetic,3.9,93
100518,28,Other,Business,5.1,1.8,3.0,No,73.8,8.4,Good,6,High School,Medium,5.3,No,4.0,4,8.5,No,0,10.8,Library,No,Medium,1,7,8,Kinesthetic,4.2,100
100519,27,Male,Psychology,2.2,2.8,3.0,No,91.4,4.5,Poor,7,Some College,Medium,6.7,No,4.0,5,1.5,No,0,9.6,Co-Learning Group,Yes,Low,6,8,7,Kinesthetic,9.5,100
100520,28,Other,Engineering,6.3,1.4,1.5,Yes,68.3,6.7,Good,1,High School,Low,8.4,No,3.82,8,5.5,No,4,11.0,Co-Learning Group,No,Medium,7,3,10,Reading,8.9,100
100521,17,Female,Psychology,4.1,3.9,2.8,No,94.3,7.5,Fair,5,Some College,Low,5.7,No,3.37,6,3.6,No,5,11.4,Dorm,Yes,Low,6,8,7,Reading,3.0,82
100522,20,Female,Biology,2.2,0.2,2.1,Yes,41.0,4.9,Fair,5,High School,Medium,8.0,Yes,4.0,1,5.4,No,5,6.3,Co-Learning Group,No,High,6,9,6,Reading,5.4,100
100523,17,Other,Computer Science,3.7730835629039700,3.4,3.3,Yes,79.0,4.7,Poor,2,PhD,High,1.4,Yes,3.46,2,6.5,No,2,11.4,Cafe,No,Medium,8,9,6,Visual,8.0,84
100524,16,Other,Engineering,6.3,2.9,3.1,Yes,86.2,8.0,Good,3,Bachelor,Medium,3.1,Yes,3.5,1,3.8,No,0,13.4,Library,No,High,10,3,10,Auditory,2.7,95
100525,16,Other,Biology,7.2,3.3,0.8,Yes,54.0,5.7,Good,4,Bachelor,Medium,7.9,No,4.0,1,4.3,No,5,11.6,Cafe,Yes,Low,3,8,7,Visual,2.1,92
100526,27,Male,Engineering,4.5,4.1,0.4,No,49.8,7.3,Fair,1,Master,Low,8.6,No,2.86,1,4.1,No,0,9.4,Dorm,No,High,10,6,9,Kinesthetic,7.7,76
100527,28,Other,Business,7.6,2.0,3.4,No,90.2,6.2,Fair,4,Bachelor,Low,8.4,Yes,4.0,8,4.7,No,2,13.7,Quiet Room,No,Low,2,7,8,Reading,8.9,100
100528,16,Male,Psychology,2.9,0.3,3.2,Yes,62.3,8.2,Fair,4,Some College,Low,5.7,Yes,3.47,3,4.7,No,0,8.1,Library,Yes,Medium,3,3,10,Auditory,9.4,79
100529,28,Male,Computer Science,2.42191356957758,0.1,0.1,Yes,42.1,7.4,Good,7,Master,High,8.1,No,3.13,8,4.8,No,0,2.7,Co-Learning Group,No,Low,9,7,8,Auditory,7.9,85
100530,21,Male,Computer Science,8.936727200749640,0.7,2.4,Yes,68.6,5.1,Good,4,Bachelor,Medium,7.7,Yes,4.0,7,1,No,5,13.3,Co-Learning Group,No,Low,6,9,6,Visual,4.3,99
100531,25,Male,Psychology,4.8,2.0,3.5,Yes,55.0,8.1,Good,3,Bachelor,High,5.7,Yes,4.0,4,4.0,No,1,10.5,Co-Learning Group,Yes,Medium,8,10,5,Reading,5.7,100
100532,21,Female,Business,4.3,3.2,3.3,Yes,59.4,6.5,Good,6,Master,Low,7.5,No,4.0,3,2.2,No,4,11.3,Library,Yes,Medium,4,10,5,Kinesthetic,4.7,100
100533,23,Male,Arts,1.8,3.9,1.8,No,85.8,8.1,Fair,5,Bachelor,Medium,9.0,No,4.0,5,1.1,No,0,7.7,Library,Yes,Medium,1,9,6,Kinesthetic,2.1,100
100534,24,Other,Business,0,4.8,3.9,No,48.5,8.2,Good,3,High School,Medium,6.8,No,4.0,3,2.3,No,2,9.1,Library,No,Low,6,9,6,Visual,6.4,96
